ID,age,C_job,C_dokki,C_education,C_default,balance,C_housing,C_loan,C_contact,Day,C_month,duration,campaign,pdays,previous,C_poutcome,flg
38788,37,2,3,2,0,333,1,0,2,18,5,73,6,-1,0,9,0
38604,43,8,3,2,0,7816,1,0,2,15,5,16,3,-1,0,9,0
39441,39,10,3,2,0,385,0,0,1,25,5,644,1,-1,0,9,0
39998,54,1,3,2,0,200,0,0,1,3,6,170,1,-1,0,9,1
38544,33,10,3,2,0,855,1,0,1,15,5,124,3,-1,0,9,0
38764,48,8,3,2,0,142,1,0,1,18,5,11,10,-1,0,9,0
38179,51,2,3,2,0,113,0,0,1,15,5,71,3,-1,0,9,0
39478,49,10,3,2,0,972,0,0,1,25,5,613,2,-1,0,9,0
39847,54,11,3,2,0,1664,0,0,1,2,6,257,3,-1,0,9,1
40645,39,1,3,2,0,160,1,0,1,5,8,156,1,-1,0,9,0
38813,31,8,3,2,0,39,1,0,1,18,5,13,8,-1,0,9,0
40849,40,2,3,2,0,0,0,0,1,12,8,266,2,-1,0,9,0
40582,57,6,3,2,0,1486,0,0,1,23,7,64,3,-1,0,9,0
40035,36,10,3,2,0,3158,1,0,1,3,6,144,2,-1,0,9,1
39396,27,10,3,2,0,1977,1,0,1,22,5,449,1,-1,0,9,1
39875,52,10,3,2,0,1005,1,0,1,2,6,195,1,-1,0,9,1
39360,38,8,3,2,0,710,1,0,1,18,5,1880,2,-1,0,9,0
39254,36,3,2,2,0,246,1,0,1,18,5,427,4,-1,0,9,0
39293,31,10,2,2,0,-119,1,0,1,18,5,9,5,-1,0,9,0
38209,24,1,2,2,0,-94,1,0,1,15,5,217,1,-1,0,9,0
37887,36,2,2,2,0,1049,1,0,1,14,5,224,4,-1,0,9,1
37769,32,2,2,2,0,-103,1,0,1,14,5,298,1,-1,0,9,0
37202,43,8,2,2,0,3409,1,0,1,13,5,172,1,-1,0,9,0
38182,34,10,2,2,0,580,1,0,1,15,5,88,1,-1,0,9,0
38164,42,8,2,2,0,466,1,0,1,15,5,123,3,-1,0,9,0
38032,51,7,2,2,0,421,1,0,1,14,5,306,4,-1,0,9,0
38048,47,1,2,2,0,1358,1,0,1,14,5,80,4,-1,0,9,0
38152,24,1,2,2,0,230,1,0,1,15,5,73,1,-1,0,9,0
37263,47,1,2,2,0,411,1,0,1,13,5,157,1,-1,0,9,0
38177,37,2,2,2,0,949,1,0,1,15,5,302,1,-1,0,9,0
37820,34,2,2,2,0,237,1,0,1,14,5,115,3,-1,0,9,0
38148,34,1,2,2,0,0,1,0,1,15,5,78,2,-1,0,9,0
38422,23,8,2,2,0,2211,1,0,1,15,5,210,2,-1,0,9,0
38142,28,2,2,2,0,8,1,0,1,15,5,196,1,-1,0,9,0
38129,51,8,2,2,0,5885,1,0,1,15,5,172,1,-1,0,9,0
38967,36,1,2,2,0,-294,1,0,1,18,5,148,1,-1,0,9,0
37901,32,2,2,2,0,169,1,0,1,14,5,291,2,-1,0,9,0
39218,33,2,2,2,0,18,1,0,1,18,5,312,3,-1,0,9,0
37831,36,2,2,2,0,779,1,0,1,14,5,172,1,-1,0,9,0
37037,38,8,2,2,0,7208,1,0,1,13,5,66,1,-1,0,9,0
39289,22,8,2,2,0,817,1,0,1,18,5,128,3,-1,0,9,0
37079,28,8,2,2,0,458,1,0,1,13,5,19,11,-1,0,9,0
39323,33,7,2,2,0,711,1,0,1,18,5,90,2,-1,0,9,0
38302,43,2,2,2,0,3549,1,0,1,15,5,7,5,-1,0,9,0
38274,40,2,2,2,0,-450,1,0,1,15,5,181,1,-1,0,9,0
37784,27,2,2,2,0,1295,1,0,1,14,5,1106,1,-1,0,9,0
38352,33,2,2,2,0,463,1,0,1,15,5,27,5,-1,0,9,0
39251,30,8,2,2,0,1808,1,0,1,18,5,83,2,-1,0,9,0
37034,58,2,2,2,0,602,1,0,1,13,5,201,1,-1,0,9,0
37964,30,2,2,2,0,1717,1,0,1,14,5,197,3,-1,0,9,0
38006,26,2,2,2,0,5795,1,0,1,14,5,1094,2,-1,0,9,1
37801,58,7,2,2,0,28318,1,0,1,14,5,168,2,-1,0,9,0
37907,48,2,2,2,0,333,1,0,1,14,5,24,6,-1,0,9,0
38130,29,8,2,2,0,363,1,0,1,15,5,164,1,-1,0,9,0
39286,29,2,2,2,0,97,1,0,1,18,5,342,4,-1,0,9,0
39010,55,2,2,2,0,3917,1,0,1,18,5,565,1,-1,0,9,1
37111,44,2,2,2,0,669,1,0,1,13,5,15,7,-1,0,9,0
37133,42,8,2,2,0,0,1,0,1,13,5,116,4,-1,0,9,0
37787,39,2,2,2,0,300,1,0,1,14,5,506,1,-1,0,9,0
37755,31,2,2,2,0,625,1,0,1,14,5,137,3,-1,0,9,0
37796,42,7,2,2,0,2,1,0,1,14,5,51,5,-1,0,9,0
38444,40,1,2,2,0,438,1,0,1,15,5,823,2,-1,0,9,0
38245,39,2,3,2,1,-202,1,1,1,15,5,157,4,-1,0,9,0
40233,40,2,3,2,0,5666,0,1,1,12,6,69,4,-1,0,9,0
40633,49,1,3,2,0,1718,0,1,1,5,8,211,1,-1,0,9,1
37153,46,1,3,2,0,3201,1,0,2,13,5,157,3,-1,0,9,0
37520,41,5,2,3,0,1204,1,1,1,13,5,310,2,-1,0,9,0
37634,52,1,3,2,0,1135,1,0,1,14,5,248,1,-1,0,9,0
39667,60,6,3,2,0,1923,0,0,1,27,5,282,1,-1,0,9,0
39760,46,1,3,2,0,3280,0,0,1,1,6,110,1,-1,0,9,0
37244,55,3,2,3,0,323,1,1,1,13,5,200,1,-1,0,9,0
37178,40,10,3,2,0,-375,1,0,1,13,5,60,5,-1,0,9,0
38819,32,2,2,3,0,143,1,1,1,18,5,90,1,-1,0,9,0
37818,29,1,3,2,0,-254,1,0,1,14,5,406,2,-1,0,9,1
41159,58,6,2,3,0,0,0,0,1,19,8,207,4,-1,0,9,0
37886,37,5,3,2,0,1287,1,0,1,14,5,432,1,-1,0,9,0
40055,37,5,2,3,0,108,1,1,1,4,6,262,2,-1,0,9,1
41067,62,5,2,3,0,557,0,0,1,14,8,185,1,-1,0,9,1
37584,35,10,2,3,0,-269,1,1,1,14,5,344,4,-1,0,9,0
39880,33,8,3,2,0,1117,0,0,1,2,6,417,1,-1,0,9,1
39549,44,5,2,3,0,2365,0,1,1,26,5,159,3,-1,0,9,0
38279,59,2,3,2,0,3573,0,0,1,15,5,44,1,-1,0,9,0
38650,54,5,2,3,0,284,1,1,2,15,5,65,5,-1,0,9,0
38423,42,2,3,2,0,198,0,0,1,15,5,133,1,-1,0,9,0
39874,59,11,3,2,0,2026,0,0,1,2,6,395,1,-1,0,9,0
37511,32,8,2,3,0,4908,0,1,1,13,5,491,2,-1,0,9,0
38471,46,5,2,3,0,2851,1,1,1,15,5,77,4,-1,0,9,0
39759,48,5,2,3,0,1167,1,1,1,1,6,264,1,-1,0,9,1
40732,55,3,3,2,0,538,1,0,1,7,8,353,2,-1,0,9,1
37941,59,6,3,2,0,5845,0,0,1,14,5,1060,2,-1,0,9,1
40628,41,1,3,2,0,490,1,0,1,4,8,182,1,-1,0,9,0
39767,38,4,3,2,0,70,0,0,1,1,6,263,1,-1,0,9,1
37287,30,8,3,2,0,0,1,0,1,13,5,172,1,-1,0,9,0
37736,40,2,3,2,0,973,0,0,1,14,5,449,1,-1,0,9,1
38897,37,1,3,2,0,5768,1,0,1,18,5,297,1,-1,0,9,0
40041,55,6,3,2,0,2204,0,0,1,3,6,213,1,-1,0,9,0
39835,50,10,3,2,0,0,0,0,1,1,6,113,2,-1,0,9,0
38775,47,10,3,2,0,22,0,0,1,18,5,17,6,-1,0,9,0
38896,44,5,3,2,0,5757,1,0,1,18,5,114,1,-1,0,9,0
39574,27,5,1,3,0,207,0,0,2,26,5,240,4,-1,0,9,0
39682,25,5,1,3,0,430,0,1,1,27,5,145,2,-1,0,9,0
38561,30,5,1,3,0,9,1,1,1,15,5,582,2,-1,0,9,0
40650,25,7,1,3,0,557,0,0,2,5,8,813,2,-1,0,9,0
40587,71,6,1,3,0,1285,0,0,2,27,7,195,2,-1,0,9,0
39575,26,7,1,3,0,560,0,0,2,26,5,122,2,-1,0,9,0
37360,35,7,1,3,0,670,0,1,1,13,5,44,1,-1,0,9,0
39691,54,7,1,3,0,384,0,1,1,27,5,200,1,-1,0,9,1
37628,28,9,1,3,0,170,0,0,2,14,5,16,5,-1,0,9,0
40135,33,5,1,3,0,0,0,0,2,5,6,109,1,-1,0,9,0
39737,35,1,1,3,0,777,0,1,1,28,5,85,1,-1,0,9,0
38891,43,5,1,3,0,776,0,0,2,18,5,52,9,-1,0,9,0
40284,46,4,1,3,0,3232,0,0,2,15,6,94,2,-1,0,9,0
40343,38,7,1,3,0,605,0,0,2,18,6,1603,10,-1,0,9,1
40404,26,8,1,3,0,0,0,1,2,1,7,261,4,-1,0,9,1
38989,29,5,2,3,0,85,1,1,1,18,5,26,1,-1,0,9,0
38529,31,5,1,3,0,74,1,1,1,15,5,13,11,-1,0,9,0
39127,35,3,1,3,0,3302,1,1,1,18,5,207,3,-1,0,9,0
38625,44,5,1,3,0,-1313,1,1,1,15,5,104,10,-1,0,9,0
37616,33,5,2,3,0,0,1,1,1,14,5,83,2,-1,0,9,0
38448,30,8,1,3,0,717,1,1,1,15,5,116,1,-1,0,9,0
39411,45,5,1,3,0,311,1,1,1,22,5,81,1,-1,0,9,0
41098,55,3,2,3,0,0,0,0,1,17,8,116,1,-1,0,9,0
37534,30,5,1,3,0,2,1,1,1,13,5,305,8,-1,0,9,0
37513,32,10,1,3,0,0,1,1,1,13,5,440,2,-1,0,9,1
41037,74,6,2,3,0,6027,0,0,1,14,8,233,2,-1,0,9,0
38885,28,5,1,3,0,788,1,1,1,18,5,169,1,-1,0,9,0
41089,33,10,2,3,0,300,0,0,1,14,8,70,3,-1,0,9,0
40984,34,5,2,3,0,39,0,0,1,13,8,160,1,-1,0,9,0
39514,55,5,2,3,0,496,0,0,1,25,5,85,1,-1,0,9,0
41047,45,5,2,3,0,1433,0,0,1,14,8,117,1,-1,0,9,0
41029,33,5,2,3,0,3363,1,1,1,13,8,158,1,-1,0,9,0
39477,30,1,2,3,0,501,1,1,1,25,5,92,1,-1,0,9,0
37375,41,5,1,3,0,3371,1,1,1,13,5,204,2,-1,0,9,0
38679,25,3,1,3,0,16874,1,1,1,15,5,117,2,-1,0,9,0
40121,54,5,1,3,0,0,0,0,2,5,6,133,4,-1,0,9,0
38678,34,5,1,3,0,1012,1,1,1,15,5,109,3,-1,0,9,0
39809,50,5,2,3,0,85,0,1,1,1,6,141,1,-1,0,9,0
38400,32,5,1,3,0,435,1,1,1,15,5,676,3,-1,0,9,0
40028,41,5,2,3,0,15787,0,1,1,3,6,175,3,-1,0,9,0
39659,47,1,2,3,0,2279,1,1,1,27,5,161,1,-1,0,9,0
38988,35,7,1,3,0,0,1,1,1,18,5,185,1,-1,0,9,0
37220,38,5,2,3,0,2278,1,1,1,13,5,244,1,-1,0,9,0
37921,31,5,2,3,0,183,1,1,1,14,5,46,3,-1,0,9,0
37326,45,2,2,3,0,23,1,1,1,13,5,234,3,-1,0,9,0
39461,28,11,2,3,0,482,0,0,1,25,5,119,1,-1,0,9,1
39531,60,5,2,3,0,205,0,0,1,26,5,107,2,-1,0,9,0
39988,38,10,2,3,0,34,0,1,1,3,6,88,1,-1,0,9,0
39470,34,4,2,3,0,11219,0,0,1,25,5,112,1,-1,0,9,0
39374,31,5,1,3,0,12607,0,0,1,22,5,150,1,-1,0,9,0
39423,32,5,1,3,0,23,0,0,1,22,5,137,2,-1,0,9,0
39422,29,5,1,3,0,428,0,0,1,22,5,293,2,-1,0,9,1
39968,38,4,1,3,0,0,0,0,1,3,6,137,3,-1,0,9,0
39376,24,5,1,3,0,3197,0,0,1,22,5,172,1,-1,0,9,0
39378,27,5,1,3,0,377,0,0,1,22,5,91,1,-1,0,9,0
39942,40,7,1,3,0,2893,0,0,1,2,6,76,3,-1,0,9,0
39387,36,5,1,3,0,490,0,0,1,22,5,72,1,-1,0,9,0
39416,39,5,1,3,0,307,0,0,1,22,5,182,2,-1,0,9,1
39602,28,1,1,3,0,336,0,0,1,26,5,135,1,-1,0,9,0
39606,25,9,1,3,0,326,0,0,1,26,5,390,1,-1,0,9,1
39603,25,5,1,3,0,530,0,0,1,26,5,88,1,-1,0,9,0
39643,26,9,1,3,0,255,0,0,1,26,5,264,2,-1,0,9,0
39436,29,5,1,3,0,7578,0,0,1,22,5,46,3,-1,0,9,0
37662,36,5,1,3,0,85,0,0,1,14,5,76,1,-1,0,9,0
39642,33,1,1,3,0,1077,0,0,1,26,5,118,2,-1,0,9,0
39450,27,9,1,3,0,118,0,0,1,25,5,112,1,-1,0,9,0
37349,25,7,1,3,0,882,1,0,1,13,5,341,1,-1,0,9,0
37292,28,10,1,3,0,1026,1,0,1,13,5,101,3,-1,0,9,0
40051,30,5,1,3,0,596,0,0,1,4,6,125,2,-1,0,9,0
37157,35,5,1,3,0,2749,0,0,1,13,5,127,1,-1,0,9,0
39784,58,11,1,3,0,2094,0,0,1,1,6,161,2,-1,0,9,0
37242,58,6,1,3,0,1411,1,0,1,13,5,425,2,-1,0,9,0
37394,34,5,1,3,0,29,1,0,1,13,5,248,2,-1,0,9,0
39895,29,7,1,3,0,871,1,0,1,2,6,310,1,-1,0,9,0
39712,26,9,1,3,0,13107,1,0,1,27,5,112,2,-1,0,9,0
39864,29,5,1,3,0,307,1,0,1,2,6,690,1,-1,0,9,1
38877,26,5,1,3,1,-130,1,0,1,18,5,216,1,-1,0,9,0
37363,30,5,1,3,0,365,1,0,1,13,5,76,3,-1,0,9,0
40079,30,5,1,3,0,4,1,0,1,4,6,105,1,-1,0,9,0
39762,25,11,1,3,0,343,0,0,1,1,6,377,1,-1,0,9,1
37350,30,9,1,3,0,228,1,0,1,13,5,314,2,-1,0,9,1
37399,22,5,1,3,0,374,1,0,1,13,5,158,5,-1,0,9,0
37629,37,5,1,3,0,833,1,0,1,14,5,212,1,-1,0,9,0
38918,26,7,1,3,0,16563,1,0,1,18,5,245,1,-1,0,9,0
38770,33,5,1,3,0,62,1,0,1,18,5,473,3,-1,0,9,1
39692,45,5,1,3,0,0,0,0,1,27,5,114,1,-1,0,9,0
39453,28,7,1,3,0,2503,0,0,1,25,5,426,1,-1,0,9,1
39462,34,10,1,3,0,612,0,0,1,25,5,91,1,-1,0,9,0
38779,37,2,1,3,0,481,0,0,1,18,5,11,8,-1,0,9,0
38067,34,2,1,3,0,97,0,0,1,14,5,67,3,-1,0,9,0
39618,30,7,1,3,0,166,0,0,1,26,5,136,1,-1,0,9,0
39907,30,9,1,3,0,3094,0,0,1,2,6,116,2,-1,0,9,0
39909,31,9,1,3,0,64,0,0,1,2,6,261,2,-1,0,9,1
39913,28,7,1,3,0,5215,0,0,1,2,6,673,1,-1,0,9,0
37212,28,5,1,3,0,4937,1,0,2,13,5,421,3,-1,0,9,0
39819,30,7,1,3,0,3343,0,0,1,1,6,235,1,-1,0,9,1
39757,28,1,1,3,0,14,0,0,1,1,6,201,1,-1,0,9,0
39967,29,5,1,3,0,3846,0,0,1,3,6,313,2,-1,0,9,1
39894,25,5,1,3,0,1628,0,0,1,2,6,91,1,-1,0,9,0
39979,31,10,1,3,0,882,0,0,1,3,6,411,1,-1,0,9,1
39811,30,5,1,3,0,147,0,0,1,1,6,153,1,-1,0,9,0
39939,39,5,1,3,0,3797,0,0,1,2,6,96,2,-1,0,9,0
40011,29,7,1,3,0,7752,0,0,1,3,6,180,1,-1,0,9,0
40296,24,1,1,3,0,106,0,1,1,15,6,77,1,-1,0,9,0
40223,25,10,1,3,0,3630,0,0,2,9,6,221,7,-1,0,9,1
40317,22,9,1,3,0,1161,0,1,1,16,6,119,1,-1,0,9,0
40550,21,10,1,3,0,61,0,1,1,8,7,141,1,-1,0,9,0
40155,30,5,1,3,0,2419,0,1,1,5,6,213,2,-1,0,9,0
40329,21,5,1,3,0,243,0,1,1,17,6,181,2,-1,0,9,0
40036,25,5,1,3,0,362,0,0,1,3,6,617,2,-1,0,9,1
41106,31,5,1,3,0,1441,0,0,1,17,8,156,1,-1,0,9,0
39997,30,5,1,3,0,3340,0,0,1,3,6,238,3,-1,0,9,1
41151,49,3,1,3,0,2209,0,0,1,18,8,307,1,-1,0,9,0
39831,31,7,1,3,0,283,0,0,1,1,6,134,1,-1,0,9,0
41149,34,5,1,3,0,5,0,0,1,18,8,370,2,-1,0,9,1
39983,25,9,1,3,0,1189,0,0,1,3,6,165,1,-1,0,9,1
39990,51,5,1,3,0,102127,0,0,1,3,6,90,1,-1,0,9,0
39645,29,9,1,3,0,795,0,0,1,26,5,258,1,-1,0,9,0
39494,34,5,1,3,0,5086,0,0,1,25,5,213,4,-1,0,9,1
39862,26,5,1,3,0,3178,0,0,1,2,6,64,1,-1,0,9,0
39622,44,10,1,3,0,643,0,0,1,26,5,222,3,-1,0,9,0
39658,44,10,1,3,0,2033,0,0,1,27,5,158,1,-1,0,9,0
41108,36,8,1,3,0,1189,0,0,1,17,8,220,1,-1,0,9,1
39475,28,10,1,3,0,386,0,0,1,25,5,867,1,-1,0,9,1
40064,29,5,1,3,0,572,0,0,1,4,6,224,1,-1,0,9,1
40005,32,8,1,3,0,785,0,0,1,3,6,273,1,-1,0,9,0
39902,39,11,1,3,0,79,0,0,1,2,6,369,1,-1,0,9,0
39867,40,11,1,3,0,7968,0,0,1,2,6,596,1,-1,0,9,1
39747,45,5,1,3,0,1411,0,0,1,28,5,142,3,-1,0,9,0
39543,30,5,1,3,0,320,0,0,1,26,5,140,1,-1,0,9,0
37167,37,5,1,3,0,584,1,0,2,13,5,115,1,-1,0,9,0
37176,29,5,1,3,0,172,1,0,2,13,5,34,8,-1,0,9,0
39686,25,5,1,3,0,808,0,0,1,27,5,268,2,-1,0,9,0
37206,36,5,1,3,0,1129,1,0,2,13,5,444,1,-1,0,9,0
39888,25,5,1,3,0,4578,0,0,1,2,6,100,1,-1,0,9,0
40053,29,5,1,3,0,2389,0,0,1,4,6,277,3,-1,0,9,0
39842,30,5,1,3,0,3289,0,0,1,2,6,111,1,-1,0,9,0
39848,26,5,1,3,0,1623,0,0,1,2,6,479,1,-1,0,9,1
40006,39,2,1,3,0,48,0,0,1,3,6,539,1,-1,0,9,1
41125,36,5,1,3,0,609,0,0,1,18,8,33,2,-1,0,9,0
39863,34,7,1,3,0,90,0,0,1,2,6,84,1,-1,0,9,0
39479,28,5,1,3,0,957,0,0,1,25,5,915,2,-1,0,9,1
40069,39,1,1,3,0,22086,0,0,1,4,6,160,1,-1,0,9,1
41119,39,5,1,3,0,763,0,0,1,17,8,192,1,-1,0,9,0
40337,57,3,2,3,0,0,0,0,2,18,6,390,15,-1,0,9,0
41132,55,5,2,3,0,12972,0,0,2,18,8,205,1,-1,0,9,1
39120,28,9,1,3,0,385,1,0,2,18,5,203,5,-1,0,9,0
40315,55,5,2,3,0,86,0,0,2,16,6,64,1,-1,0,9,0
38120,27,8,1,3,1,-152,1,1,1,15,5,14,4,-1,0,9,0
40585,72,5,2,3,0,7003,0,0,2,24,7,116,3,-1,0,9,0
40654,61,5,2,3,0,175,0,0,2,5,8,270,2,-1,0,9,1
40408,51,5,2,3,0,812,0,0,2,2,7,248,3,-1,0,9,0
41024,35,5,2,3,0,1471,1,1,1,13,8,236,3,-1,0,9,0
39791,43,5,2,3,0,1059,0,1,1,1,6,335,2,-1,0,9,1
39657,50,1,2,3,0,843,0,1,1,27,5,71,3,-1,0,9,0
39351,29,5,1,3,0,722,1,0,2,18,5,81,4,-1,0,9,0
40253,25,10,1,3,0,2206,1,0,1,15,6,114,1,-1,0,9,0
40207,33,7,1,3,0,1129,1,0,1,8,6,84,2,-1,0,9,0
40895,43,5,1,3,0,1806,1,0,1,12,8,161,2,-1,0,9,0
40147,28,5,1,3,0,874,1,0,1,5,6,509,1,-1,0,9,1
39653,34,5,1,3,0,2555,1,0,1,26,5,129,2,-1,0,9,0
38831,35,5,1,3,0,331,1,0,1,18,5,30,5,-1,0,9,0
40962,29,1,1,3,0,41,1,0,1,13,8,148,2,-1,0,9,1
40153,30,10,1,3,0,0,1,0,1,5,6,159,2,-1,0,9,1
40181,51,10,2,3,0,1315,0,0,2,5,6,303,2,-1,0,9,0
40425,33,5,1,3,0,804,1,0,1,2,7,226,1,-1,0,9,0
40821,39,5,1,3,0,3840,1,0,1,11,8,315,2,-1,0,9,1
40336,31,10,1,3,0,1527,1,0,1,18,6,140,2,-1,0,9,0
37233,32,5,1,3,0,3,1,0,1,13,5,568,1,-1,0,9,1
39721,32,7,1,3,0,312,1,0,1,27,5,99,2,-1,0,9,0
40065,36,5,1,3,0,1027,1,0,1,4,6,151,1,-1,0,9,0
40044,29,5,1,3,0,1739,1,0,1,3,6,114,1,-1,0,9,0
40247,34,5,1,3,0,1741,1,0,1,15,6,268,1,-1,0,9,0
40257,24,1,1,3,0,454,1,0,1,15,6,139,1,-1,0,9,0
38705,29,5,1,3,0,1273,1,0,1,15,5,44,9,-1,0,9,0
40254,32,5,1,3,0,718,1,0,1,15,6,95,1,-1,0,9,1
40436,31,5,1,3,0,2983,1,0,1,2,7,153,1,-1,0,9,0
40188,54,7,2,3,0,1510,0,0,2,5,6,800,2,-1,0,9,0
40558,49,5,1,3,0,151,1,0,1,8,7,97,3,-1,0,9,1
40038,33,5,1,3,0,1439,1,0,1,3,6,178,2,-1,0,9,0
39319,37,5,1,3,0,10269,1,0,1,18,5,28,2,-1,0,9,0
39238,35,5,1,3,0,9336,1,0,1,18,5,311,2,-1,0,9,0
38882,26,9,1,3,0,251,1,0,1,18,5,12,5,-1,0,9,0
38986,38,3,1,3,1,-38,1,0,1,18,5,119,4,-1,0,9,0
39820,38,10,1,3,0,25,1,0,1,1,6,232,2,-1,0,9,1
39758,38,10,1,3,0,0,1,0,1,1,6,71,1,-1,0,9,0
41172,76,6,2,3,0,0,0,0,2,19,8,170,1,-1,0,9,0
38905,29,5,1,3,0,4210,1,0,1,18,5,119,1,-1,0,9,0
39676,24,1,1,3,0,0,1,0,1,27,5,122,2,-1,0,9,1
38736,33,1,1,3,0,701,1,0,1,18,5,59,2,-1,0,9,0
40736,60,5,1,3,0,1034,1,0,1,7,8,231,3,-1,0,9,1
38715,28,9,2,3,0,327,1,0,1,15,5,104,3,-1,0,9,0
40966,30,5,2,3,0,802,1,0,1,13,8,105,1,-1,0,9,0
38435,39,3,2,3,1,-172,1,0,1,15,5,562,2,-1,0,9,1
38817,23,9,2,3,1,-230,1,0,1,18,5,259,2,-1,0,9,0
39382,54,10,2,3,0,1188,1,0,1,22,5,89,1,-1,0,9,0
37351,36,8,2,3,0,702,1,0,1,13,5,52,4,-1,0,9,0
40683,34,1,2,3,0,35,1,0,1,7,8,88,2,-1,0,9,0
40238,48,10,2,3,0,58,1,0,1,12,6,110,2,-1,0,9,0
40354,50,5,2,3,0,5108,1,0,1,19,6,140,2,-1,0,9,0
40357,35,5,2,3,0,2088,1,0,1,22,6,457,3,-1,0,9,0
40179,39,5,2,3,0,1241,1,0,1,5,6,138,2,-1,0,9,0
37243,34,1,2,3,0,142,1,0,1,13,5,459,1,-1,0,9,1
37389,50,2,2,3,0,267,1,0,1,13,5,187,3,-1,0,9,0
39779,59,6,2,3,0,1312,1,0,1,1,6,244,2,-1,0,9,0
39268,29,5,2,3,0,1387,1,0,1,18,5,256,2,-1,0,9,1
40212,31,5,2,3,0,242,1,0,1,9,6,106,4,-1,0,9,0
40907,33,9,2,3,0,476,1,0,1,12,8,113,1,-1,0,9,0
40660,35,1,2,3,0,163,1,0,1,6,8,126,6,-1,0,9,0
40195,35,1,2,3,0,948,1,0,1,8,6,86,1,-1,0,9,0
40569,34,5,2,3,0,5973,1,0,1,13,7,326,3,-1,0,9,0
40563,40,5,2,3,0,1700,1,0,1,9,7,359,2,-1,0,9,0
39654,32,5,2,3,0,8,1,0,1,26,5,175,2,-1,0,9,0
38841,50,3,2,3,0,433,1,0,1,18,5,47,4,-1,0,9,0
39805,46,5,2,3,0,0,1,0,1,1,6,87,2,-1,0,9,0
40381,66,5,2,3,0,1048,1,0,1,23,6,971,2,-1,0,9,0
40092,34,10,2,3,0,932,1,0,1,4,6,218,1,-1,0,9,0
40528,52,10,2,3,0,523,1,1,1,8,7,113,1,-1,0,9,0
39473,33,1,3,3,0,777,0,1,1,25,5,344,1,-1,0,9,0
37121,39,5,3,3,0,36,0,1,1,13,5,133,1,-1,0,9,0
39777,30,5,2,3,0,155,1,0,1,1,6,353,1,-1,0,9,0
37583,43,5,2,3,0,1712,1,0,1,14,5,254,11,-1,0,9,0
40432,27,1,2,3,0,565,1,0,1,2,7,148,1,-1,0,9,0
38734,33,5,2,3,0,5792,1,0,1,18,5,55,2,-1,0,9,0
38746,34,10,2,3,0,3743,1,0,1,18,5,722,4,-1,0,9,1
40146,28,1,2,3,0,153,1,0,1,5,6,77,1,-1,0,9,0
40355,26,5,3,3,0,667,0,0,2,19,6,177,2,-1,0,9,0
39394,51,5,2,3,0,0,1,0,1,22,5,168,1,-1,0,9,0
39910,56,5,3,3,0,659,0,1,1,2,6,56,1,-1,0,9,0
40113,57,10,3,3,0,126,0,0,2,4,6,166,2,-1,0,9,1
39898,55,5,3,3,0,1633,0,0,2,2,6,128,1,-1,0,9,0
39961,27,10,1,3,0,200,0,0,1,3,6,508,1,-1,0,9,0
39656,41,7,1,3,0,1081,0,0,1,27,5,229,3,-1,0,9,1
39746,30,5,1,3,0,1269,0,0,1,28,5,361,2,-1,0,9,0
39388,29,5,1,3,0,265,0,0,1,22,5,491,1,-1,0,9,1
38843,27,5,1,3,0,3347,0,0,1,18,5,311,1,-1,0,9,0
39707,25,5,1,3,0,222,0,0,1,27,5,114,1,-1,0,9,0
39466,26,9,1,3,0,5741,0,0,1,25,5,327,1,-1,0,9,0
39612,34,5,1,3,0,0,0,0,1,26,5,93,1,-1,0,9,0
39665,27,5,1,3,0,80,0,0,1,27,5,188,2,-1,0,9,0
39669,27,5,1,3,0,7,0,0,1,27,5,483,2,-1,0,9,0
39566,25,5,1,3,0,1317,0,0,1,26,5,176,1,-1,0,9,1
39577,25,9,1,3,0,241,0,0,1,26,5,351,1,-1,0,9,0
39429,30,3,1,3,0,999,0,0,1,22,5,157,3,-1,0,9,0
39433,38,5,1,3,0,4841,0,0,1,22,5,580,3,-1,0,9,0
39586,25,1,1,3,0,220,0,0,1,26,5,68,1,-1,0,9,0
41025,30,9,1,3,0,3115,0,0,2,13,8,217,2,-1,0,9,0
40171,30,11,1,3,0,1159,0,0,2,5,6,366,1,-1,0,9,1
39750,35,10,1,3,0,2288,0,0,2,28,5,32,2,-1,0,9,0
39727,29,5,1,3,0,559,0,0,2,27,5,86,4,-1,0,9,0
39823,39,10,1,3,0,139,0,0,2,1,6,182,1,-1,0,9,0
39709,28,5,1,3,0,0,0,0,2,27,5,198,2,-1,0,9,0
40990,37,5,1,3,0,8066,0,0,2,13,8,57,1,-1,0,9,0
40781,44,5,3,3,0,0,0,0,1,10,8,71,1,-1,0,9,0
41140,55,10,3,3,0,0,0,0,1,18,8,237,1,-1,0,9,1
40222,50,5,3,3,0,151,0,0,1,9,6,103,4,-1,0,9,0
40368,78,6,3,3,0,1016,0,0,1,22,6,524,1,-1,0,9,0
38033,31,5,2,3,0,1750,1,0,2,14,5,90,3,-1,0,9,0
39995,35,5,2,3,0,3109,1,0,1,3,6,467,1,-1,0,9,0
39734,36,7,2,3,0,687,1,0,1,28,5,568,8,-1,0,9,0
39412,36,5,2,3,0,332,1,0,1,22,5,566,7,-1,0,9,0
40785,37,1,2,3,0,1995,1,0,1,11,8,48,2,-1,0,9,0
39843,32,10,2,3,0,0,1,0,1,2,6,149,1,-1,0,9,0
